"brukercode","acquisition_date","acquisition_time"
"207679_2","2017-11-30","10:54:28"
"207682_2","2017-11-30","10:54:31"
"207685_4","2017-11-30","10:54:34"
"207686_2","2017-11-30","10:54:38"
"207692_1","2017-11-30","10:54:21"
"207696_4","2017-11-30","10:54:41"
"207704_4","2017-11-30","10:54:45"
"207705_2","2017-11-30","10:54:48"
"207706_2","2017-11-30","10:54:51"
"207721_1","2017-11-30","10:54:17"
"404666_1","2017-12-21","11:49:56"
"404669_1","2017-12-21","11:50:00"
"404669_3","2017-12-21","11:50:03"
"404669_4","2017-12-21","11:50:06"
"404669_5","2017-12-21","11:50:09"
"404673_1","2017-12-21","11:50:17"
"00b0968a_9af3_45c4_a437_b2b2f2d23a89","2017-12-21","11:50:25"
"404673_3","2017-12-21","11:50:29"
"404675_1","2017-12-21","11:50:36"
"f78991e3_fc88_4232_b4b6_31e13e39d89a","2017-12-21","11:50:32"
"404676_3","2017-12-21","11:50:39"
"404678_2","2017-12-21","11:50:42"
"404678_3","2017-12-21","11:50:46"
"404678weiss_3","2017-12-21","11:50:49"
"404680_5","2017-12-21","11:50:52"
"404680ditoevt_5","2017-12-21","11:50:57"
"404681_1","2017-12-21","11:51:14"
"404681_5","2017-12-21","11:51:02"
"404681_6","2017-12-21","11:51:11"
"404681_7","2017-12-21","11:51:17"
"404686_1","2017-12-21","11:51:20"
"404687_1","2017-12-21","11:51:30"
"404694_1","2017-12-21","11:49:53"
"404695_1","2017-12-21","11:51:27"
"404696_3","2017-12-21","11:51:33"
"612901_5","2017-12-21","11:49:47"
"612902_4","2017-12-21","11:49:50"
"612921_1","2017-12-21","11:51:37"
"612921_2","2017-12-21","11:51:40"
"612921_3","2017-12-21","11:51:43"
"146030_1","2017-12-20","09:32:14"
"146031_3","2017-12-20","09:33:16"
"142383_1","2017-11-28","11:19:52"
"142383_2","2017-11-28","11:19:55"
"143065_1","2017-11-28","11:19:22"
"143065_2","2017-11-28","11:19:25"
"143164_1","2017-11-28","11:20:01"
"143164_2","2017-11-28","11:20:05"
"143258_1","2017-11-28","11:20:09"
"143258_2","2017-11-28","11:20:14"
"808122_1","2017-11-28","11:20:17"
"808126_1","2017-11-28","11:20:23"
"808126_2","2017-11-28","11:20:34"
"613002_2","2017-12-28","11:58:48"
"613143_2","2017-12-28","11:59:03"
"613146_2","2017-12-28","11:59:08"
"613146_3","2017-12-28","11:59:11"
"613169_1","2017-12-28","11:59:23"
"613169_2","2017-12-28","11:59:28"
"613169_3","2017-12-28","11:59:15"
"613179_1","2017-12-28","11:59:31"
"613191_1","2017-12-28","11:59:35"
"613195_3","2017-12-28","11:59:43"
"613195_4","2017-12-28","11:59:56"
"613195_5","2017-12-28","12:00:00"
"613195_6","2017-12-28","12:00:03"
"613195_7","2017-12-28","12:00:08"
"613196_1","2017-12-28","12:00:11"
"613196_2","2017-12-28","12:00:14"
"613196_3","2017-12-28","12:00:19"
"613196_4","2017-12-28","12:00:31"
"a5413dfe_0f78_4f11_8575_0f44c42327ba","2017-11-30","14:18:35"
"cdf9392a_7c0e_4576_8d16_3339f02609ce","2017-12-07","12:31:38"
"404488_4","2017-12-08","10:54:17"
"404493_2","2017-12-08","10:54:27"
"404493_3","2017-12-08","10:54:30"
"404493_4","2017-12-08","10:54:33"
"404493_5","2017-12-08","10:54:37"
"404494_1","2017-12-08","10:54:40"
"404495_1","2017-12-08","10:54:45"
"404495_2","2017-12-08","10:54:48"
"404495_3","2017-12-08","10:54:51"
"404497_1","2017-12-08","10:54:57"
"404497_2","2017-12-08","10:55:01"
"404498_1","2017-12-08","10:55:07"
"504838_1","2017-12-08","10:55:18"
"504839_3","2017-12-08","10:55:15"
"719656_5","2017-11-15","11:51:08"
"719662_3","2017-11-15","11:51:54"
"719662_4","2017-11-15","11:51:58"
"719664_1","2017-11-15","11:51:11"
"719672_2","2017-11-15","11:51:19"
"719694_1","2017-11-15","11:52:02"
"719694_3","2017-11-15","11:52:05"
"719706_2","2017-11-15","11:51:23"
"719711_1","2017-11-15","11:51:28"
"719714_3","2017-11-15","11:51:31"
"719723_1","2017-11-15","11:51:36"
"719724_1","2017-11-15","11:51:42"
"719726_1","2017-11-15","11:51:45"
"719739_1","2017-11-15","11:52:09"
"719744_1","2017-11-15","11:52:16"
"719744_2","2017-11-15","11:52:20"
"719744_3","2017-11-15","11:52:23"
"719747_1","2017-11-15","11:52:27"
"719763_1","2017-11-15","11:52:30"
"719763_3","2017-11-15","11:52:33"
"719771_1","2017-11-15","11:52:37"
"719773_1","2017-11-15","11:52:41"
"719773_2","2017-11-15","11:52:45"
"719774_1","2017-11-15","11:52:48"
"719780_1","2017-11-15","11:52:52"
"719785_1","2017-11-15","11:52:56"
"719973_1","2017-11-21","10:38:47"
"720030_1","2017-11-21","10:38:52"
"720048_1","2017-11-21","10:39:01"
"720050_1","2017-11-21","10:39:06"
"720050_2","2017-11-21","10:39:12"
"720050_3","2017-11-21","10:39:15"
"720050_4","2017-11-21","10:39:19"
"720050_5","2017-11-21","10:39:22"
"720054_1","2017-11-21","10:39:28"
"720059_1","2017-11-21","10:39:32"
"720059_2","2017-11-21","10:39:37"
"720074_1","2017-11-21","10:39:45"
"720081_1","2017-11-21","10:39:49"
"720105_gross_1","2017-11-21","10:39:56"
"720105_klein_1","2017-11-21","10:39:53"
"720110_1","2017-11-21","10:40:00"
"504821_4","2017-12-05","12:00:28"
"504825_4","2017-12-05","12:00:32"
"504826_1","2017-12-05","12:00:35"
"504826_2","2017-12-05","12:00:38"
"721318_2","2017-12-13","14:10:46"
"721347_1","2017-12-13","14:08:09"
"721354_1","2017-12-13","14:08:14"
"721354_2","2017-12-13","14:08:18"
"721366_3","2017-12-13","14:08:30"
"721382_1","2017-12-13","14:08:33"
"721386_1","2017-12-13","14:08:36"
"721388_1","2017-12-13","14:08:41"
"721388_2","2017-12-13","14:08:49"
"721398_1","2017-12-13","14:08:53"
"721398_2","2017-12-13","14:08:56"
"721412_3","2017-12-13","14:09:00"
"721417_1","2017-12-13","14:09:04"
"721421_1","2017-12-13","14:09:21"
"721423_3","2017-12-13","14:09:26"
"721424_1","2017-12-13","14:09:30"
"721425_1","2017-12-13","14:09:34"
"721433_2","2017-12-13","14:09:37"
"721433_4","2017-12-13","14:09:41"
"721451_1","2017-12-13","14:09:45"
"721454blrund_1","2017-12-13","14:10:02"
"721454blviolett_1","2017-12-13","14:09:57"
"721454farblosflach_1","2017-12-13","14:10:06"
"721454farblosrund_1","2017-12-13","14:10:09"
"721454rosa_1","2017-12-13","14:09:53"
"721467_1","2017-12-13","14:10:12"
"721467_2","2017-12-13","14:10:18"
"721475_2","2017-12-13","14:10:34"
"721475evtns_1","2017-12-13","14:10:37"
"721475gelblich_1","2017-12-13","14:10:25"
"721475gross_1","2017-12-13","14:10:22"
"721475klein_1","2017-12-13","14:10:29"
"721476_1","2017-12-13","14:10:49"
"721477_1","2017-12-13","14:10:52"
"721482_1","2017-12-13","14:10:56"
"721489_1","2017-12-13","14:11:00"
"721492_1","2017-12-13","14:11:05"
"721492grosshaem_1","2017-12-13","14:11:09"
"721497grau_1","2017-12-13","14:11:12"
"721497pk_1","2017-12-13","14:11:18"
"721497weiss_1","2017-12-13","14:11:15"
"721517_1","2017-12-13","14:11:22"
"720660_1","2017-12-01","10:32:53"
"720661_1","2017-12-01","10:32:56"
"720671_2","2017-12-01","10:32:59"
"720671_3","2017-12-01","10:33:02"
"720684_1","2017-12-01","10:33:10"
"720688_5","2017-12-01","10:33:13"
"720692_3","2017-12-01","10:33:17"
"720692_4","2017-12-01","10:34:17"
"720699_1","2017-12-01","10:33:22"
"720712_1","2017-12-01","10:33:26"
"720712_2","2017-12-01","10:33:42"
"720713_1","2017-12-01","10:33:47"
"720719_2","2017-12-01","10:33:50"
"720745_1","2017-12-01","10:33:53"
"720747_2","2017-12-01","10:33:56"
"720783_1","2017-12-01","10:33:59"
"207515_2","2017-11-23","09:27:00"
"207530_2","2017-11-23","09:27:03"
"207540_3","2017-11-23","09:27:06"
"207540_4","2017-11-23","09:27:14"
"207546_2","2017-11-23","09:27:17"
"207564_1","2017-11-23","09:26:56"
"801_21964559_1","2017-12-29","08:24:56"
"801_21970214_1","2017-12-29","08:24:53"
"801_21976315_1","2017-12-29","08:25:03"
"801_22000922_1","2017-12-29","08:24:49"
"801_22010080_1","2017-12-29","08:25:00"
"801_22011224_1","2017-12-29","08:24:46"
"aac869eb_c822_454d_bbec_bd2d74a1bb04","2017-11-14","14:48:50"
"612458_9","2017-12-13","11:09:47"
"612474_3","2017-12-13","11:09:54"
"612474_4","2017-12-13","11:09:57"
"612475_4","2017-12-13","11:10:00"
"612476_4","2017-12-13","11:10:04"
"612479_2","2017-12-13","11:10:08"
"612479_3","2017-12-13","11:10:11"
"612524_1","2017-12-13","11:10:14"
"2017_11_16T12_16_27","2017-11-16","12:17:44"
"2017_11_16T12_16_27","2017-11-16","12:17:47"
"2017_11_16T12_16_27","2017-11-16","12:17:49"
"2017_11_16T12_16_27","2017-11-16","12:17:52"
"2017_11_16T12_16_27","2017-11-16","12:17:55"
"2017_11_16T12_16_27","2017-11-16","12:17:58"
"2017_11_16T12_16_27","2017-11-16","12:18:01"
"2017_11_16T12_16_27","2017-11-16","12:18:04"
"2017_11_16T12_16_27","2017-11-16","12:18:07"
"722384_3","2017-12-29","13:31:47"
"722421_1","2017-12-29","13:32:31"
"722442_1","2017-12-29","13:32:49"
"9642da03_66a4_48d4_b0ff_1a1fddfad314","2017-12-12","14:48:06"
"207820_2","2017-12-06","12:24:03"
"207821_1","2017-12-06","12:23:56"
"207821_3","2017-12-06","12:23:59"
"207822_2","2017-12-06","12:23:52"
"207823_1","2017-12-06","12:23:48"
"207823_3","2017-12-06","12:23:45"
"207824_2","2017-12-06","12:23:41"
"207826_1","2017-12-06","12:23:32"
"207826_2","2017-12-06","12:24:17"
"207828_1","2017-12-06","12:23:26"
"207828_2","2017-12-06","12:23:29"
"207828_3","2017-12-06","12:24:13"
"207831_1","2017-12-06","12:23:23"
"207834_2","2017-12-06","12:23:19"
"207835_1","2017-12-06","12:23:13"
"207835_3","2017-12-06","12:23:16"
"207837_1","2017-12-06","12:23:05"
"207837_2","2017-12-06","12:23:08"
"207837_4","2017-12-06","12:23:01"
"207841_1","2017-12-06","12:24:09"
"207842_1","2017-12-06","12:22:51"
"207842_3","2017-12-06","12:22:57"
"207844_1","2017-12-06","12:24:06"
"207859_1","2017-12-06","12:24:48"
"207865_1","2017-12-06","12:24:45"
"207867_1","2017-12-06","12:24:40"
"207874_1","2017-12-06","12:24:33"
"207874_2","2017-12-06","12:24:36"
"207875_1","2017-12-06","12:24:20"
"2bb4cd8d_ee12_414a_8e4c_9f4cab51f8de","2017-12-06","12:24:30"
"305634_1","2017-11-29","11:06:47"
"305646_1","2017-11-29","11:06:50"
"305646_2","2017-11-29","11:06:53"
"305653_1","2017-11-29","11:06:57"
"305653_2","2017-11-29","11:07:02"
"305654_1","2017-11-29","11:07:05"
"305676_2","2017-11-29","11:07:11"
"720511_1","2017-11-29","11:04:50"
"720513_1","2017-11-29","11:04:54"
"720546_1","2017-11-29","11:04:57"
"720550_1","2017-11-29","11:05:00"
"720559_1","2017-11-29","11:05:23"
"720562_1","2017-11-29","11:05:26"
"720570_1","2017-11-29","11:05:29"
"720573_3","2017-11-29","11:05:33"
"720575_1","2017-11-29","11:05:36"
"720576_1","2017-11-29","11:05:40"
"720582_1","2017-11-29","11:05:43"
"720620_1","2017-11-29","11:05:46"
"720625_1","2017-11-29","11:05:54"
"720628_1","2017-11-29","11:05:58"
"720629_1","2017-11-29","11:06:01"
"720630_1","2017-11-29","11:06:05"
"720632_1","2017-11-29","11:06:08"
"720640_1","2017-11-29","11:06:11"
"720640_2","2017-11-29","11:06:15"
"720646_1","2017-11-29","11:06:26"
"720646_2","2017-11-29","11:06:29"
"720646_3","2017-11-29","11:06:32"
"720646_4","2017-11-29","11:06:35"
"720657_1","2017-11-29","11:06:39"
"207741_1","2017-12-05","11:38:04"
"207804_1","2017-12-05","11:38:01"
"207807_1","2017-12-05","11:37:57"
"207808_2","2017-12-05","11:37:50"
"207808_3","2017-12-05","11:37:54"
"207811_1","2017-12-05","11:37:44"
"207812_1","2017-12-05","11:37:24"
"207814_1","2017-12-05","11:37:37"
"207814_3","2017-12-05","11:37:40"
"207815_1","2017-12-05","11:37:33"
"207816_1","2017-12-05","11:37:29"
"207816_2","2017-12-05","11:38:14"
"142206_1","2017-11-21","11:12:28"
"142206_2","2017-11-21","11:12:31"
"142237_1","2017-11-21","11:12:35"
"142237_2","2017-11-21","11:12:39"
"142279_1","2017-11-21","11:12:44"
"142279_2","2017-11-21","11:12:47"
"207710_2","2017-12-01","10:51:28"
"207713_1","2017-12-01","10:51:19"
"207716_2","2017-12-01","10:51:38"
"207717_5","2017-12-01","10:51:42"
"207718_1","2017-12-01","10:51:22"
"207721_4","2017-12-01","10:51:45"
"207725_1","2017-12-01","10:51:25"
"207727_1","2017-12-01","10:51:48"
"1c57fe71_d57b_4af4_9e7d_9d2c9c6b3ba7","2017-12-01","10:51:51"
"207736_2","2017-12-01","10:51:54"
"207737_2","2017-12-01","10:51:59"
"207758_1","2017-12-01","10:51:05"
"207763_1","2017-12-01","10:51:09"
"504788_1","2017-12-01","10:52:43"
"504789_1","2017-12-01","10:52:48"
"612130_verg_7","2017-12-01","10:52:34"
"612130_1","2017-12-01","10:52:21"
"612130_2","2017-12-01","10:52:25"
"612130_3","2017-12-01","10:52:28"
"612130_4","2017-12-01","10:52:03"
"612130_5","2017-12-01","10:52:13"
"612130_6","2017-12-01","10:52:31"
"612130_7","2017-12-01","10:52:38"
"612130_8","2017-12-01","10:52:17"
"8115915_ES_1","2017-12-01","10:52:51"
"13d582c1_6f9d_4204_9494_711a23768480","2017-11-16","11:37:48"
"611635_3","2017-11-21","10:59:27"
"0af23d82_f0c3_45f0_a75b_3c3391aeb006","2017-11-21","11:00:00"
"146410_1","2017-12-28","09:41:08"
"a2f7c1d6_2725_4186_96be_7c9537ac15de","2017-12-28","09:41:00"
"147191_2","2017-12-28","09:41:13"
"505144_1","2017-12-28","09:40:57"
"8024db29_bd10_4876_8238_52f032fcad16","2017-12-28","09:40:51"
"722234_1","2017-12-28","09:40:47"
"612249_1","2017-12-06","12:55:54"
"612249_2","2017-12-06","12:55:57"
"612250_6","2017-12-06","12:56:00"
"612250_7","2017-12-06","12:56:05"
"612250_8","2017-12-06","12:56:08"
"612251_1","2017-12-06","12:56:13"
"612251_2","2017-12-06","12:56:16"
"612251_3","2017-12-06","12:56:19"
"612251_4","2017-12-06","12:56:23"
"612255_1","2017-12-06","12:56:26"
"612266_1","2017-12-06","12:56:29"
"612266_2","2017-12-06","12:56:32"
"612266_3","2017-12-06","12:56:40"
"612276_1","2017-12-06","12:56:43"
"612276_2","2017-12-06","12:56:47"
"612277_1","2017-12-06","12:56:52"
"612279_1","2017-12-06","12:56:55"
"612279_2","2017-12-06","12:56:59"
"612279_3","2017-12-06","12:57:02"
"612279_4","2017-12-06","12:57:06"
"612282_1","2017-12-06","12:57:09"
"612282_2","2017-12-06","12:57:12"
"612282_3","2017-12-06","12:57:15"
"612282_4","2017-12-06","12:57:19"
"612284_1","2017-12-06","12:57:28"
"612284_2","2017-12-06","12:57:31"
"612285_1","2017-12-06","12:57:34"
"612285_2","2017-12-06","12:57:37"
"612286_1","2017-12-06","12:57:41"
"612286_2","2017-12-06","12:57:44"
"612287_1","2017-12-06","12:57:47"
"612287_2","2017-12-06","12:57:53"
"612300_1","2017-12-06","12:57:56"
"404731_3","2017-12-28","09:08:47"
"404735_2","2017-12-28","09:08:52"
"404739_1","2017-12-28","09:09:05"
"404739_2","2017-12-28","09:09:08"
"404739_3","2017-12-28","09:09:12"
"404742_1","2017-12-28","09:09:15"
"404742_2","2017-12-28","09:09:23"
"505138_2","2017-12-28","09:09:46"
"505138_3","2017-12-28","09:09:50"
"808915_1","2017-12-28","09:09:29"
"808928_1","2017-12-28","09:09:32"
"808929_2","2017-12-28","09:09:35"
"808958_1","2017-12-28","09:09:40"
"808958_2","2017-12-28","09:09:43"
"611767_1","2017-11-22","08:12:01"
"611808_1","2017-11-22","08:11:58"
"88483446_b1f4_416f_a8ac_a7ebf031238e","2017-11-22","08:11:55"
"504808_8","2017-12-07","11:42:06"
"504842_3","2017-12-07","11:42:02"
"504845_3","2017-12-07","11:42:11"
"504845_4","2017-12-07","11:42:15"
"504847_4","2017-12-07","11:42:18"
"504848a_4","2017-12-07","11:42:30"
"504848b_4","2017-12-07","11:42:33"
"504848c_4","2017-12-07","11:42:37"
"504848d_4","2017-12-07","11:42:41"
"504855_2","2017-12-07","11:42:26"
"720970_4","2017-12-07","11:40:33"
"720970_5","2017-12-07","11:40:38"
"721014_1","2017-12-07","11:40:44"
"721025_1","2017-12-07","11:40:51"
"721046_1","2017-12-07","11:40:55"
"721046_2","2017-12-07","11:40:58"
"721050_1","2017-12-07","11:41:01"
"721069_1","2017-12-07","11:41:05"
"721075_1","2017-12-07","11:41:08"
"721082_3","2017-12-07","11:41:11"
"721088_1","2017-12-07","11:41:15"
"721089_1","2017-12-07","11:41:18"
"721091_1","2017-12-07","11:41:22"
"721091_2","2017-12-07","11:41:25"
"721097_1","2017-12-07","11:41:28"
"721107_1","2017-12-07","11:41:36"
"721108_1","2017-12-07","11:41:39"
"721108_2","2017-12-07","11:41:43"
"721126_1","2017-12-07","11:41:46"
"721128_1","2017-12-07","11:41:51"
"721134_1","2017-12-07","11:41:55"
"721134_2","2017-12-07","11:41:59"
"611849_2","2017-11-30","12:48:16"
"612087_2","2017-11-30","12:48:21"
"612088_2","2017-11-30","12:48:25"
"612108_1","2017-11-30","12:48:34"
"612108_2","2017-11-30","12:48:39"
"612108_3","2017-11-30","12:48:42"
"612108_4","2017-11-30","12:48:46"
"612109_3","2017-11-30","12:48:49"
"612112_1","2017-11-30","12:48:52"
"612112_2","2017-11-30","12:48:56"
"612123_1","2017-11-30","12:49:01"
"612125_1","2017-11-30","12:49:05"
"612125_2","2017-11-30","12:49:10"
"612125_9","2017-11-30","12:49:14"
"612130_1","2017-11-30","12:49:18"
"612130_2","2017-11-30","12:49:26"
"612130_3","2017-11-30","12:49:32"
"612130_4","2017-11-30","12:49:36"
"612130_5","2017-11-30","12:49:42"
"612130_6","2017-11-30","12:49:48"
"612136_1","2017-11-30","12:49:52"
"c42eecb8_7f7e_4205_882e_5d4baac82d8b","2017-11-30","12:49:55"
"612140_1","2017-11-30","12:50:00"
"e213d7be_083a_4365_9162_ddd490971a6a","2017-12-20","10:43:23"
"721892_1","2017-12-20","09:51:04"
"721895_1","2017-12-20","09:51:09"
"721895_2","2017-12-20","09:51:12"
"721896_1","2017-12-20","09:51:16"
"721897_1","2017-12-20","09:51:21"
"721898_1","2017-12-20","09:51:25"
"721901_2","2017-12-20","09:51:28"
"721901_3","2017-12-20","09:51:34"
"721901_4","2017-12-20","09:51:38"
"721901_5","2017-12-20","09:51:41"
"721903_1","2017-12-20","09:51:45"
"721914_c_du_3","2017-12-20","09:52:01"
"721914_c_he_3","2017-12-20","09:52:05"
"721914_m_du_1","2017-12-20","09:52:09"
"721914_m_he_1","2017-12-20","09:52:13"
"721914_1","2017-12-20","09:51:49"
"721914_2","2017-12-20","09:51:57"
"721927_1","2017-12-20","09:52:17"
"721935_1","2017-12-20","09:52:22"
"721945_1","2017-12-20","09:52:25"
"721945_2","2017-12-20","09:52:28"
"721952_1","2017-12-20","09:52:33"
"721954_1","2017-12-20","09:52:37"
"611798_2","2017-11-23","12:10:37"
"611841_4","2017-11-23","12:09:59"
"145954_1","2017-12-23","08:54:41"
"145959_1","2017-12-23","08:54:44"
"146381_2","2017-12-23","08:54:48"
"146383_1","2017-12-23","08:54:53"
"146388_2","2017-12-23","08:54:57"
"146407_2","2017-12-23","08:55:02"
"146408_4","2017-12-23","08:55:05"
"146437_1","2017-12-23","08:55:08"
"208225_2","2017-12-23","08:53:35"
"208228_2","2017-12-23","08:53:40"
"208233_2","2017-12-23","08:53:44"
"208234_1","2017-12-23","08:54:06"
"208236_2","2017-12-23","08:54:11"
"208239_2","2017-12-23","08:54:15"
"208247_3","2017-12-23","08:54:22"
"208247_5","2017-12-23","08:54:26"
"208247_6","2017-12-23","08:54:34"
"208249_1","2017-12-23","08:54:38"
"722045_1","2017-12-23","08:55:12"
"722045_2","2017-12-23","08:55:15"
"722046_1","2017-12-23","08:55:23"
"722053_1","2017-12-23","08:55:27"
"722053_2","2017-12-23","08:55:30"
"722055_1","2017-12-23","08:55:38"
"722056_1","2017-12-23","08:55:43"
"722060_1","2017-12-23","08:55:46"
"722064_1","2017-12-23","08:55:50"
"722068_1","2017-12-23","08:55:56"
"722069_1","2017-12-23","08:56:00"
"722069_2","2017-12-23","08:56:04"
"722080_1","2017-12-23","08:56:08"
"722080_2","2017-12-23","08:56:11"
"722083_1","2017-12-23","08:56:20"
"722083_2","2017-12-23","08:56:23"
"722085_1","2017-12-23","08:56:32"
"504877_4","2017-12-11","12:08:36"
"504882_2","2017-12-11","12:08:44"
"504884_2","2017-12-11","12:09:00"
"504886_6","2017-12-11","12:08:53"
"504886_7","2017-12-11","12:08:57"
"504889_4","2017-12-11","12:08:50"
"504895_2","2017-12-11","12:09:04"
"504906_3","2017-12-11","12:09:12"
"504906_4","2017-12-11","12:09:09"
"504907_1","2017-12-11","12:09:16"
"504910_3","2017-12-11","12:09:20"
"6fbe1e9f_e9ec_492f_8c8f_f82019de4dee","2017-08-22","14:14:46"
"808940_1","2017-12-27","09:28:12"
"808942_1","2017-12-27","09:28:16"
"808943_2","2017-12-27","09:28:19"
"611849_4","2017-12-01","11:29:50"
"612108_1","2017-12-01","11:29:00"
"721923_1","2017-12-21","09:33:57"
"721928_1","2017-12-21","09:34:00"
"721948_1","2017-12-21","09:34:04"
"721964_1","2017-12-21","09:34:07"
"721965_2","2017-12-21","09:34:12"
"97e50b04_fe67_4592_bf28_8fcff2aab3ed","2017-12-21","09:34:20"
"721973_1","2017-12-21","09:34:24"
"721973_2","2017-12-21","09:34:27"
"721974_1","2017-12-21","09:34:31"
"721975_1","2017-12-21","09:34:35"
"721976_1","2017-12-21","09:34:39"
"64800308_0f24_4c15_8f4c_7b79d95e45b1","2017-12-21","09:34:42"
"721984_2","2017-12-21","09:34:46"
"722011_1","2017-12-21","09:34:49"
"722014_1","2017-12-21","09:34:53"
"722014_2","2017-12-21","09:34:56"
"722028_1","2017-12-21","09:34:59"
"207658_4","2017-11-29","09:38:08"
"207660_3","2017-11-29","09:38:12"
"207662_2","2017-11-29","09:38:16"
"207664_2","2017-11-29","09:38:20"
"207666_4","2017-11-29","09:38:38"
"207667_1","2017-11-29","09:38:46"
"207667_3","2017-11-29","09:38:52"
"207669_2","2017-11-29","09:38:56"
"207673_2","2017-11-29","09:38:59"
"207674_1","2017-11-29","09:39:03"
"207681_1","2017-11-29","09:39:07"
"207688_1","2017-11-29","09:39:10"
"207700_1","2017-11-29","09:39:14"
"207703_1","2017-11-29","09:39:17"
"720452_1","2017-11-29","09:39:21"
"720552_1","2017-11-29","09:39:24"
"56d9f6bd_62cd_43c1_a2f2_654ec51dd2cb","2017-11-29","09:39:27"
"504930_1","2017-12-13","09:39:15"
"504931_1","2017-12-13","09:39:08"
"504933_2","2017-12-13","09:39:19"
"504933_3","2017-12-13","09:39:22"
"504933_4","2017-12-13","09:39:40"
"504935_2","2017-12-13","09:39:44"
"504935_3","2017-12-13","09:39:50"
"504936_1","2017-12-13","09:40:10"
"5e108439_d26d_4c10_a16d_f72a6ef76da6","2017-12-13","09:39:53"
"504939_1","2017-12-13","09:39:57"
"504941_2","2017-12-13","09:40:01"
"504945_1","2017-12-13","09:40:13"
"504946_1","2017-12-13","09:40:17"
"504947_1","2017-12-13","09:40:22"
"147181_1","2017-12-31","10:57:27"
"aebddd95_17fc_43b8_aa71_251ab6d48444","2017-12-31","10:56:53"
"147664_1","2017-12-31","10:57:08"
"147666_1","2017-12-31","10:57:17"
"50d4574f_f333_425a_b267_9772db6720c6","2017-12-31","10:57:21"
"147724_1","2017-12-31","10:57:30"
"147724_2","2017-12-31","10:57:33"
"147859_1","2017-12-31","10:57:37"
"722499_1","2017-12-31","10:57:43"
"722506_1","2017-12-31","10:57:47"
"142736_6","2017-11-26","10:23:57"
"142741_3","2017-11-26","10:24:00"
"142838_1","2017-11-26","10:24:03"
"142838_2","2017-11-26","10:24:07"
"142839_4","2017-11-26","10:24:10"
"142839_5","2017-11-26","10:24:18"
"142900_3","2017-11-26","10:24:21"
"207626_1","2017-11-26","10:22:39"
"207642_1","2017-11-26","10:22:31"
