"brukercode","acquisition_date","acquisition_time"
"e5b14e5c_d5a5_456f_94fe_42a16f835ed7","2015-11-23","11:50:55"
"dec29dc1_1d20_42c9_9351_9740a215d487","2015-11-23","11:23:33"
"12582a33_7cec_47f2_b7a2_9621f2da44f8","2015-12-17","12:48:51"
"15539e7d_883d_440b_9826_bcd0961c94be","2015-12-17","12:49:40"
"2de41484_d739_4f56_ab49_a33b14f67de3","2015-12-17","12:49:30"
"83d2dfc9_0eb7_4d14_98ce_5271493990ee","2015-12-17","12:49:03"
"960cd789_a6f1_4c17_bb31_0e98e5b82d58","2015-12-17","12:48:47"
"a0ea6eb7_fffe_4b9f_ad30_668299e4b053","2015-12-17","12:50:03"
"b949d4c2_ee7c_4dce_b527_2679b29d9bfa","2015-12-17","12:49:46"
"c709bf19_3e10_4a1c_b83c_c65d7565fee0","2015-12-17","12:49:51"
"ee7837d0_369f_4d0c_9900_5c6a3c6eebb0","2015-12-17","12:49:16"
"f4bded8c_e104_4756_8ea1_d7f4da6fc9b5","2015-12-17","12:49:12"
"00d958b3_7804_45f8_a8ef_62aa7c7b9741","2015-12-10","18:03:21"
"212b9912_425e_466e_8412_569255593433","2015-12-10","18:17:16"
"3630ac8e_5e6b_4d34_9cf6_84d7e3d6d121","2015-12-10","18:14:40"
"3f7cfebc_fcc0_4b17_a770_5a38cc7bc33f","2015-12-10","18:18:34"
"493e2c33_7d6d_418a_9532_d4d99cf8e219","2015-12-10","18:22:47"
"515cdeb9_9e8e_468e_978d_fa4dc8be9c50","2015-12-10","18:02:26"
"5aab8bcf_f597_43ff_9263_5c00ebde6a14","2015-12-10","18:17:53"
"5c34c5c7_159f_4587_9671_68b37c38944b","2015-12-10","18:06:33"
"62e0ad1f_f98a_464f_a336_93a47c8589ab","2015-12-10","18:04:23"
"6f3d83b3_f666_483f_b83e_b8c1390aedf3","2015-12-10","18:08:19"
"8825fc83_6279_4e04_bac7_6069ca793816","2015-12-10","18:09:17"
"9cadb9fa_a56c_470f_9235_c081068cb76e","2015-12-10","18:12:53"
"a84aae28_14af_4d16_8150_4efac0e93612","2015-12-10","18:15:39"
"b6d40bae_4d3c_41dd_9910_fb2665ae4fc7","2015-12-10","18:10:00"
"c20b5ba1_3150_4331_be0a_ac55b1199657","2015-12-10","18:10:48"
"d28a7d79_1c93_46c4_9127_f3b69f0a4e48","2015-12-10","18:00:28"
"e68cf7b8_14c2_413f_854d_12440d687059","2015-12-10","18:13:45"
"fa266fe7_d92c_40f3_8ba1_eb49e85476b4","2015-12-10","18:05:28"
"7808aed9_3d9c_46d1_b96a_2cd6857193e4","2015-12-29","08:12:25"
"8dcab42a_7f47_4adf_826e_69432764a03d","2015-12-29","08:12:36"
"8ec01347_e03c_4486_948a_0adecf4eb645","2015-12-29","08:12:21"
"cf728b60_87d8_4121_be6f_d743e54eea21","2015-12-29","08:12:31"
"3017e9f4_18dd_45f4_932b_6ed5664005f7","2015-11-26","09:08:47"
"560e8b07_38be_4b13_bd17_db226b448fd9","2015-11-26","09:08:40"
"040810ab_1ed0_4ea0_8eda_beee0e11f30f","2015-11-18","12:51:19"
"04866d1b_93d0_4fe3_8084_a79a5ed9e0d1","2015-11-18","12:51:41"
"4fe35893_e1d0_411a_bd3b_3edf74a330e5","2015-11-18","12:52:12"
"5016c2ca_53ce_4b22_9034_7ef10c6215ab","2015-11-18","12:50:59"
"5ab6366b_f81f_4ec8_84c2_0097c33642b9","2015-11-18","12:54:04"
"64621a1e_da92_45c0_b119_0a090eb21a74","2015-11-18","12:50:11"
"696a4088_0e0c_4ffa_bd1b_bc36fdae2be1","2015-11-18","12:54:32"
"7fbea64b_e4a2_4f3d_8f18_b1cb0b1c4cf2","2015-11-18","12:52:58"
"827afd89_6349_4858_b4a1_029eae1137d1","2015-11-18","12:53:46"
"c17f25d5_d48f_4200_b3bf_72c3cc06802c","2015-11-18","12:49:33"
"f9562054_8600_4684_b453_bd12784c8db9","2015-11-18","12:50:36"
"fc08c38f_c0f5_4dbc_95f8_cd7a4329740b","2015-11-18","12:53:19"
"fd0b8932_ecb1_478b_a220_3188979141dc","2015-11-18","12:52:35"
"59157b45_205d_4ffb_8da3_eb67b9e9cf73","2015-12-11","12:44:57"
"fb45de2c_1e70_49a8_8c24_a787bb40d2d9","2015-12-11","12:48:04"
"7f472e5a_e792_4da2_931f_79c35b103585","2015-12-23","16:17:33"
"ac5e6ae4_26e1_4ae4_a26b_bb77b88f9bcc","2015-12-23","16:17:29"
"2015_12_23T16_12_33","2015-12-23","16:14:34"
"2015_12_23T16_12_33","2015-12-23","16:14:53"
"2015_12_23T16_12_33","2015-12-23","16:15:14"
"2015_12_23T16_12_33","2015-12-23","16:15:35"
"2015_12_23T16_12_33","2015-12-23","16:15:55"
"2015_12_23T16_12_33","2015-12-23","16:16:15"
"2015_12_23T16_12_33","2015-12-23","16:16:36"
"2015_12_23T16_12_33","2015-12-23","16:16:56"
"2015_12_23T16_12_33","2015-12-23","16:17:16"
"06c484a0_6c79_4620_beed_953a47b71331","2015-12-12","08:28:51"
"0f6fbb9e_94a8_4a83_bb1f_59989f1f5d22","2015-12-12","08:29:07"
"13e9f737_b587_47e7_8fdd_18f877c2fc8d","2015-12-12","08:29:47"
"200f827b_bc97_4378_869e_e58d5a8d1ffe","2015-12-12","08:30:18"
"240794a5_6072_4901_a2f4_e9188db1142e","2015-12-12","08:30:32"
"2ad4f8a6_46bc_4082_a9e8_253f178c638d","2015-12-12","08:29:20"
"2c0c67aa_ff03_45bf_af5c_634d9e170aa1","2015-12-12","08:30:27"
"305ca3b1_c41e_4334_b512_0e01d3fd6a56","2015-12-12","08:28:39"
"31ef9b5e_0c40_4260_97c2_087de07a1b55","2015-12-12","08:27:07"
"3879b5bc_681d_4627_a559_94a8d32036ae","2015-12-12","08:30:41"
"3e43eecf_f219_4d4c_9de1_01dacd205a9d","2015-12-12","08:29:53"
"3ef4d912_be61_4969_b82e_a7a38d631c86","2015-12-12","08:26:55"
"50642e70_e734_4e85_ac23_52aad806d4bc","2015-12-12","08:30:01"
"571d0e33_77f4_4fa0_a994_26557ff98e88","2015-12-12","08:29:38"
"62f69490_4812_4c29_a64b_9ca271c538b0","2015-12-12","08:28:28"
"69934201_ac7a_4512_be9e_bedbc51ab7c2","2015-12-12","08:29:03"
"98f64a06_2b0e_44d4_9c57_f07cf7412b27","2015-12-12","08:28:35"
"9b35a694_4a95_4f3f_9555_e9a7f84c38ed","2015-12-12","08:30:11"
"a008be53_7464_4d10_a806_a6374aa7c9a0","2015-12-12","08:27:02"
"c755245d_525e_41f8_933f_292f6183a61d","2015-12-12","08:27:19"
"cf92dbc3_f3d5_48a1_83bd_b59441ca03a5","2015-12-12","08:28:55"
"d579039f_c197_4d96_bedb_6dcacee047f7","2015-12-12","08:29:29"
"f8bb8408_19e6_44d6_a444_8e467486cdc7","2015-12-12","08:27:23"
"fc85542f_3ba8_4f89_8477_2b00f4f8130d","2015-12-12","08:30:47"
"0617fcce_d201_4032_a983_82038f6b3176","2015-12-30","11:39:49"
"563ed045_4060_4412_9d9d_2aa9918b0d31","2015-12-30","11:41:08"
"963091ca_95a9_47b0_b34b_90185b37a5df","2015-12-30","11:38:59"
"0e6ec8c4_0b50_40dc_9596_363d82937f15","2015-12-11","15:57:30"
"cf74e430_b8c4_468a_9920_728c5567a4d0","2015-12-01","09:38:33"
"ffb27bf1_20d0_403f_8836_b28dc3d84ef0","2015-12-01","09:37:26"
"b601671f_1cf0_4e0a_b820_d3a71b8acbc6","2015-12-28","09:40:59"
"2c65a3a9_68ce_4c54_b803_7500b25c178b","2015-12-03","14:11:22"
"3041d8ce_63b6_4a6a_b112_29abc090ba25","2015-12-03","14:11:05"
"5f55e6bb_4a5b_4876_ab1a_b1e8e38f8e9f","2015-12-03","14:10:52"
"7d8cdcd5_d635_48cf_8aad_bbf69fd7680f","2015-12-03","14:10:37"
"9a11bc28_ad01_452c_a773_e352ce18a072","2015-12-03","14:10:44"
"b95544ba_0905_48cd_9124_c9d154ce0b6f","2015-12-03","14:11:29"
"f3c2d7f0_9972_4634_bf24_df453a34d0e9","2015-12-03","14:11:13"
"0830b52d_b01a_4cbf_9ccd_10ce9d947ac5","2015-12-30","11:27:18"
"137834aa_d25a_40b3_a937_4203a351ce49","2015-12-30","11:27:58"
"216ea639_69ce_42d1_9fff_324162a44250","2015-12-30","11:27:51"
"40c6698e_122d_44a9_a059_8d2c3eec791d","2015-12-30","11:28:08"
"515eb392_78ef_4cba_8e98_1f64e90ffddf","2015-12-30","11:28:35"
"632dc298_b4e7_467f_a67e_bae8a6fd1905","2015-12-30","11:27:43"
"70bd5fa9_80c2_49a2_a7fd_c71af9fa14d4","2015-12-30","11:28:15"
"7eb5b949_cadb_435e_ab18_1c40d87081c7","2015-12-30","11:29:05"
"82367385_4dd2_4eed_8f3f_34102c54e195","2015-12-30","11:27:05"
"91e55948_b2ef_41c1_aa09_95aa94be1746","2015-12-30","11:27:36"
"939c986a_62c2_482c_bfdd_5c306601fd0c","2015-12-30","11:29:18"
"997ada17_2f8a_44fb_abf5_2f0d93dcb083","2015-12-30","11:26:54"
"a65bdd80_4fb9_43e1_b508_7b9ac6d1a951","2015-12-30","11:29:15"
"b00bab20_c567_4cb0_84af_f8a4abb25d4c","2015-12-30","11:28:41"
"bdcb4f4e_2316_4e16_b74b_b7a96d2d84d3","2015-12-30","11:28:55"
"d8f33ca7_660b_4883_a316_55390d005e96","2015-12-30","11:28:25"
"29a4b7fe_a11a_44c1_9c6b_7cd3d9470a33","2015-12-02","10:46:30"
"2d041a61_4592_4f44_ad7d_247e088cb71a","2015-12-02","10:45:28"
"f6c79fcc_27d9_44d4_8197_ecb1b189cd85","2015-12-02","10:45:59"
"3d110dc2_ee97_4fbe_9c38_d7eb081deaab","2015-12-05","09:08:50"
"523095fa_6297_46c5_813e_9af060b94614","2015-12-05","09:08:55"
"62fe3ef4_ffba_43f7_8390_7857ee89fbee","2015-12-05","09:08:42"
"dac35c99_46f9_453e_b205_2a400bfad564","2015-12-05","09:09:08"
"7d2f983f_4ea9_4a41_ab56_3824b001e1d6","2015-12-21","13:12:20"
"137bda86_d8bf_43f6_ba35_1fd8af957c91","2015-12-23","10:46:23"
"c07d8ddb_9401_4967_ae37_2b1a629747ce","2015-12-23","10:46:34"
"4bc8e2b7_a7da_4b2c_8324_e65c209fef68","2015-12-07","12:41:01"
"efdfa13d_cd4a_422a_a5d2_f73b7853cfaf","2015-12-07","12:41:11"
"054ee75e_18a8_419f_89dc_25c947267515","2015-12-11","10:51:21"
"10f4b28a_f3f3_4ae4_9bc0_586f958637b1","2015-12-11","10:52:29"
"12e4da8e_b164_4f17_be67_9424908d5ad5","2015-12-11","10:51:27"
"32975dc4_a1d3_4cd0_b2e2_7c58430dbd36","2015-12-11","10:51:08"
"3a8df620_cd85_44bf_a5d6_c93ba3c4daa2","2015-12-11","10:52:19"
"3dffafd8_5dda_4206_8cc3_7696d1dffe9f","2015-12-11","10:52:14"
"58a575e0_eb6d_4187_b59b_81caed147fc8","2015-12-11","10:51:41"
"5abfe88f_70c7_4668_9284_d2bb1e6d40ee","2015-12-11","10:51:17"
"8687eac5_ff44_4db3_8704_2a798d0f2c26","2015-12-11","10:51:51"
"90670bcd_22f6_4d53_b0d3_8cf35b31b7d7","2015-12-11","10:51:04"
"a9b35940_7757_49ff_9184_3e89de91200e","2015-12-11","10:52:06"
"ad56dfa2_44c6_40dd_8031_83bcce0793b5","2015-12-11","10:52:01"
"c5eadeb5_04cf_430e_8e7f_6dd520978ed7","2015-12-11","10:51:13"
"d3dac4ac_c377_4064_a67d_d408dd2caca7","2015-12-11","10:50:57"
"eda9c2f2_9408_4b52_8f8c_27a14f7b3b96","2015-12-11","10:51:31"
"f90802e3_fe3c_45af_b1c9_ff461b44bce2","2015-12-11","10:51:37"
"fa54b540_402c_4c03_80b8_49dafcdcbfe8","2015-12-11","10:52:25"
"16229ef0_4e03_4897_bdb8_483d9897c2d2","2015-11-25","11:21:58"
"1986376c_5363_45c4_ba1e_4fc58e167722","2015-11-25","11:21:50"
"31d26e51_3fb5_468a_b562_46c47d87c20f","2015-11-25","11:20:26"
"531879d1_62c2_4d47_bf7b_3498cd8849e1","2015-11-25","11:22:02"
"6a5d967c_2c3c_48d9_a155_3a86ad794c88","2015-11-25","11:21:09"
"73e44b16_5fe6_499a_b0d8_ae833c4c6edf","2015-11-25","11:20:34"
"856d795e_5b88_4d8e_bc28_5155b66ece40","2015-11-25","11:20:42"
"b3337ede_37c1_43e2_b37b_6d71fb5d7da4","2015-11-25","11:21:40"
"bb744084_ab36_4642_a52d_805c747c76ed","2015-11-25","11:20:37"
"cf0f5d81_5c9b_4937_b3c6_6eb2e70734fd","2015-11-25","11:21:26"
"d182a1be_3a03_4d42_bcb3_16dbb78daf3a","2015-11-25","11:22:13"
"d711bbda_e689_49e2_b5a3_22df85630f0f","2015-11-25","11:20:21"
"ebb05b9d_013f_4000_ac8c_2b788c6b7753","2015-11-25","11:21:36"
"f8a5b57b_4394_483b_b841_206558d12f48","2015-11-25","11:21:16"
"ae22c8f8_d531_4c93_ba13_9ec271e5f646","2015-12-20","09:53:11"
"6d6f4606_e762_4c91_bcd6_264efb3a536b","2015-11-20","14:47:41"
"fa4b448b_4c3e_4490_9bac_575880c77d2f","2015-11-20","14:48:14"
"1a8ed8b4_fa5e_4c15_befc_e01041d67168","2015-12-16","16:02:55"
"239b2142_ec5d_4a60_9f6f_7b75b6d85692","2015-12-16","16:00:37"
"04ee61f3_67d3_4eff_b6af_8fe68ff7ed3b","2015-11-27","17:04:10"
"0897cfdf_6e5d_411c_9f4b_1a494a33e9c2","2015-11-27","17:05:28"
"0daaa18a_ed69_4dfc_9a0a_70890ad716d0","2015-11-27","17:06:04"
"1c870659_3aa0_49d1_8f7f_914d15ffc5d1","2015-11-27","17:05:39"
"1e9fa88b_058f_4af9_ad7e_20d8407b5515","2015-11-27","17:05:07"
"38745166_6ff1_49ef_8e0a_6d79db338b95","2015-11-27","17:04:55"
"5ef4024e_dc1e_42bd_9909_220d87eaf091","2015-11-27","17:05:19"
"6c65ba7f_1779_445c_bc40_d75bb769c5b2","2015-11-27","17:04:47"
"822f1f6d_b655_4f0e_99b3_ce2d69bfd09e","2015-11-27","17:06:13"
"a9cb501f_1dbc_4198_817d_881c7d28c212","2015-11-27","17:04:38"
"b510130a_090d_4329_bebc_1c50d574adaa","2015-11-27","17:04:20"
"b8121097_4e75_41c5_b738_363955541abf","2015-11-27","17:06:29"
"d05a17e9_c577_4db7_9d12_0748fc94670c","2015-11-27","17:04:01"
"02cb278e_e3d2_4100_9786_6366a60a36ae","2015-11-19","08:57:47"
"45cadbd1_3385_4e40_9c4a_762e81e23d60","2015-11-19","08:57:34"
"65b284af_8bb7_426c_9033_dd716c05316b","2015-11-19","08:58:41"
"94945229_059b_47a9_ab4f_33560ac3383b","2015-11-19","08:58:35"
"a62a79e2_e26e_4d81_ae37_b242c7ece354","2015-11-19","08:58:08"
"b175842b_c66d_4140_a37f_37fe9ba8f623","2015-11-19","08:57:38"
"c0689cac_afe1_4758_87e3_c9bc47f47a92","2015-11-19","08:58:15"
"d802e286_4eb2_4c30_a5b2_aafc0a872854","2015-11-19","08:57:24"
"e43f3afc_1ff7_499a_b953_5feabb33c9f1","2015-11-19","08:57:28"
"e7934f12_d781_4c7d_a7ca_36d2d0d5cddf","2015-11-19","08:58:22"
"25959ec7_ac53_40d6_ace1_80d45d0ee3f2","2015-12-29","09:44:46"
"282a5348_9cb5_4622_b16b_bc86227dd40f","2015-12-29","09:45:02"
"5b1ddd55_cc19_4634_a81c_ae92e1986b0e","2015-12-29","09:44:49"
"c5390da5_d61a_4cf6_932e_59228c2b53d3","2015-12-29","09:44:40"
"e9aa7086_f7a5_40db_bd17_fbe04c7e67c6","2015-12-29","09:44:31"
"71143632_568f_4409_af1e_d0ed365d4cd8","2015-12-19","09:04:27"
"8d7395a8_2dd6_47ad_b11c_1b455db05f63","2015-12-19","09:05:01"
"94c23aba_1559_4ebe_be88_5c04b65bf6d9","2015-12-19","09:05:38"
"97926874_7e69_49ec_916c_e5e34ebd43f7","2015-12-19","09:06:16"
"ffd80b7e_8fbe_469d_b6e9_60535cf54b91","2015-12-19","09:03:52"
"01b9af90_8ea4_4bb0_900a_dcd1da524f63","2015-12-13","10:49:35"
"09d0766b_fbd8_415c_9005_7ab90361ddf5","2015-12-13","10:49:29"
"0d48898f_4db7_4f2e_bd45_485f7bb51e37","2015-12-13","10:50:28"
"2c10a32f_a53e_44b3_b935_5837b18aac4e","2015-12-13","10:51:17"
"2d7f2685_ef3f_4af7_98c8_8267657d604d","2015-12-13","10:50:41"
"41c22220_9dd4_4c3e_b59c_ada481b030e3","2015-12-13","10:51:34"
"44ec50d7_a75d_4f50_9c12_7221c3baeab7","2015-12-13","10:49:17"
"455184ff_0f01_4846_8404_90671b2cd322","2015-12-13","10:51:12"
"583339dd_5df0_4be2_bf24_9c0ea95a6d14","2015-12-13","10:49:53"
"6108f891_81f4_4f89_b9c7_70ee9b90a51b","2015-12-13","10:50:36"
"626a9ed4_f515_4f35_9e9e_d8c88eb91e38","2015-12-13","10:51:26"
"742fecb5_d421_4c48_a12a_8ece0de19a49","2015-12-13","10:50:33"
"96b7460c_f41d_467a_9c9b_ba3a731856b4","2015-12-13","10:50:24"
"9c72055e_4880_4afc_a28e_c075313825e0","2015-12-13","10:50:09"
"be76ca2a_aeb1_40c3_9baa_55871f18215d","2015-12-13","10:50:59"
"bffce4cd_f221_40fa_b740_7a6d0c191b25","2015-12-13","10:49:39"
"c3e78187_7a6c_4796_a42a_69f9a2ee8791","2015-12-13","10:49:59"
"db690c2d_3cc2_476e_b066_b993f60576af","2015-12-13","10:50:03"
"e10d43fd_d1af_4c42_b8ef_c32e05b04819","2015-12-13","10:50:53"
"f28667c2_0b79_4aa1_bc6c_809ca77cfd35","2015-12-13","10:50:16"
"6a0ab01e_d055_4805_b545_26b1c3c91a11","2015-11-26","13:04:29"
"427ad33f_a919_424d_9d11_96937a8e0298","2015-12-30","13:51:13"
"cbb76b49_9e6d_4842_8709_bb354011a9c5","2015-12-30","13:50:57"
"dbd57c01_d9eb_4fc9_805f_e699bf93fa52","2015-12-30","13:50:44"
"ee8bc0e4_6626_4fa1_bc25_eebb3946d788","2015-12-30","13:51:31"
"2a9237c2_58ae_4c1b_acc1_3bea652fc699","2015-12-08","11:54:27"
"426a0dac_d78b_435a_92eb_b038d91c6f4b","2015-12-08","11:54:16"
"522664ec_471b_496a_860e_44aaaa02dd1e","2015-12-08","11:54:58"
"8644a02f_ff84_4377_8a9b_61a58a5eed3a","2015-12-08","11:54:49"
"91eb4679_d3f8_4b10_a386_07a29d214b35","2015-12-08","11:54:07"
"a324944c_ce3c_4eb3_8ae9_a00dc24b4748","2015-12-08","11:53:42"
"bbbc8bd1_fc8d_4fbe_b1bb_c2b7c7ecdc5a","2015-12-08","11:53:47"
"bdafe042_2339_4582_b090_a4777d8dae74","2015-12-08","11:54:40"
"d227e0e7_2b48_4b0a_8edd_da3a4805048d","2015-12-08","11:54:21"
"e4aaded2_8981_431b_8a6d_3cbd9a5f8079","2015-12-08","11:54:03"
"fa0f7e3b_35dc_4c3d_815a_d55e09b237d6","2015-12-08","11:53:57"
"8310ec9d_b2e0_4026_a530_a4e8ca1dc1fb","2015-12-31","11:42:05"
"dfaeeaa8_bf0a_4670_812d_babf7d3eb5d6","2015-12-31","11:42:25"
"0df94f86_873c_4eb1_8a86_6b96b0bc33c2","2015-12-31","11:09:34"
"4031fe9e_b324_4bb1_8961_a0d7e272a441","2015-12-31","11:10:06"
"4a5268ed_fbf8_4895_bfdb_696f8cf651ab","2015-12-31","11:08:52"
"5cec640e_9aa5_4f29_bf95_4d6004e63f28","2015-12-31","11:08:25"
"98f4b0eb_b994_466f_be4e_a7175d8abc9b","2015-12-31","11:09:22"
"b8373cbc_1406_489b_9cef_62569caa3a3d","2015-12-31","11:08:48"
"c5c09f4a_d1ce_41fd_968b_1a4aa3b3f445","2015-12-31","11:08:58"
"c714c1e1_d528_4012_9b4d_013d4666d769","2015-12-31","11:09:53"
"c9a0328e_febb_4fff_bb4e_71dda2553154","2015-12-31","11:09:16"
"d25b8b5d_a621_433b_85dd_6c1b12546cac","2015-12-31","11:09:39"
"e4c143f5_4cbf_44bf_8ae3_63c28180dd70","2015-12-31","11:08:34"
"ce0e3c72_4dde_4cf2_92a4_fe0117db524a","2015-11-24","10:22:07"
"141bca72_b5c7_419f_82f4_637093c49201","2015-12-09","16:47:47"
"1500d810_ddc8_419c_9334_ba32d9edd32d","2015-12-09","16:45:41"
"31a94243_c189_4338_8714_e76825202bcc","2015-12-09","16:45:58"
"4019dc03_62a5_42ad_a9c8_6d9f87611ea1","2015-12-09","16:46:30"
"402e7b41_7548_4b4a_8bb2_96dea14ce32c","2015-12-09","16:46:11"
"6b48d89c_cec9_45dd_9b23_832b63fcb5c5","2015-12-09","16:45:46"
"77274780_9bcc_4ad4_9037_bf8251d501cd","2015-12-09","16:46:48"
"7d61d205_e05f_4616_b6df_80d56b51fd22","2015-12-09","16:47:34"
"7f2f941e_fd27_4252_9d78_6fcb0c47ac3f","2015-12-09","16:44:58"
"86f9e60f_95bf_4b93_a97f_1175c3b7b32e","2015-12-09","16:47:54"
"93b879fc_8e5c_4e81_9054_76c3265914d2","2015-12-09","16:47:18"
"9ef89e83_00ce_4cda_89ba_7916a712a191","2015-12-09","16:46:59"
"a550e9c2_b506_4f22_b9d9_fc7adc440481","2015-12-09","16:47:41"
"ceb32e80_b9d4_484b_8c92_229ef8ea99b4","2015-12-09","16:47:29"
"90a50945_2fe8_44d1_9307_1c448831798f","2015-12-13","13:51:31"
"c888d198_b506_4c06_a2af_e61d26d8b273","2015-12-13","13:51:38"
"147326ba_5291_4d72_8c7c_971d68897a6b","2015-12-01","11:08:55"
"17b84d0e_c49f_4e25_bf0c_9029652c20e8","2015-12-01","11:10:32"
"28743aea_1fac_4667_897a_bc43cb5ad473","2015-12-01","11:09:05"
"619badbc_e04e_4e13_a0b4_774ad0d6c8fb","2015-12-01","11:10:45"
"6b7c8e6e_d8fa_4e72_b9f5_d85ee9e4c865","2015-12-01","11:09:51"
"867f69bd_1c90_47eb_a8da_9226d684f1f2","2015-12-01","11:10:04"
"9e3d19c7_50e6_440e_a802_5fd861ce21a9","2015-12-01","11:10:38"
"c751d2f6_389b_4d2c_ab7e_7a5d5bdedd05","2015-12-01","11:10:18"
"d2b24d48_0657_4b37_a750_b2163823bcf6","2015-12-01","11:10:51"
"d5f9a42d_cc6c_4041_a894_9a3eec1a9e6c","2015-12-01","11:08:59"
"eb4b5c9c_ec8f_44f1_9c9d_c8756097a1cf","2015-12-01","11:09:41"
"0d7ff7db_6d39_4e21_9455_9ff58b5680f2","2015-11-19","10:11:09"
"29a59ee0_3c6d_4146_ae47_ec979deffbb3","2015-11-19","10:11:21"
"508da74f_4acb_46c3_9e0e_fa315bccaf7c","2015-11-19","10:10:58"
"782e1154_4702_4944_a70b_74c974bcef26","2015-11-19","10:10:31"
"8c5da8e7_c45b_4b72_9f3c_d229ff688377","2015-11-19","10:10:02"
"9ca1a7dc_974d_4e5d_8880_a2b604c6610b","2015-11-19","10:09:13"
"b1794351_eb6c_4628_a75b_42db396962bc","2015-11-19","10:10:42"
"b1ce4e8e_f870_41a9_a80f_ec0ec2451c8b","2015-11-19","10:09:26"
"cf3d8468_7879_49be_addb_f6b792c155ce","2015-11-19","10:08:54"
"e16c5cdd_6669_4024_a7fe_7f7abfb33901","2015-11-19","10:10:14"
"e37dd8bc_20ff_455f_a2b1_62c591eddd50","2015-11-19","10:08:42"
"e3dfb1ce_7797_4a3d_8a90_5ff99b1dba13","2015-11-19","10:09:03"
"00d98af5_8a74_4b76_911a_2d379b27b7ec","2015-12-15","11:04:11"
"1129e5de_9eba_4986_8cde_d3be2cf35f39","2015-12-15","11:03:50"
"4295a908_051f_4c83_ac2c_32c691bf8b35","2015-12-15","11:03:41"
"635b8157_1491_414a_a001_cd8f7a7e0fce","2015-12-15","11:04:54"
"6669d043_d10a_46c4_b638_69a6e0f7776a","2015-12-15","11:04:47"
"b46b35d3_58df_4833_a922_6ef840b0c47f","2015-12-15","11:03:59"
"b7b27517_4da3_48ce_b616_2eb210b22015","2015-12-15","11:04:41"
"b446537e_c26d_4755_9bb4_52b7b2ed867e","2015-11-23","15:25:59"
"704bc9d2_d1e3_494e_b9bc_f1ae0cfeefe8","2015-12-29","09:35:29"
"9007b6a5_d4b2_47f7_9425_5b0286d75bf1","2015-12-29","09:35:37"
"91f75e8d_8e2f_47c7_a8a6_3676fc608aa7","2015-12-29","09:35:25"
"a023c61a_90db_433f_94c0_2b4183625d3f","2015-12-29","09:35:45"
"dce0657a_b99e_4562_b47d_6e63553ec252","2015-12-29","09:36:07"
"e4d57d64_f69c_4178_9dd4_798d631dced0","2015-12-29","09:35:52"
"f81df7d8_529a_4ad3_9b86_f4fd570bab62","2015-12-29","09:35:33"
"fdc23c6b_2c49_4850_b42c_97fcde664102","2015-12-29","09:36:11"
"26b311f0_3e36_47cf_a7b8_feccd82170a8","2015-11-25","09:23:53"
"86b799d8_788c_42cc_9bdc_1a925f808a22","2015-11-25","09:24:28"
"962da53e_bccf_4720_97a1_7f4f432ad927","2015-11-25","09:24:07"
"96d1169c_c363_4ff6_8fbe_7fd22d08d8fd","2015-11-25","09:24:13"
"1b9d22ca_5c22_4962_8dff_619fa2270551","2015-11-30","12:06:53"
"1c052bd8_efac_4b63_a619_d16f5dc33c54","2015-11-30","12:05:53"
"2a6373c9_ca08_46a8_bdac_3b409faf5dc4","2015-11-30","12:07:14"
"2e343d25_be96_4e5f_8730_2e6741a5bdeb","2015-11-30","12:07:56"
"38d8722b_7ab5_48a2_ba70_9528f65e0e99","2015-11-30","12:08:24"
"394dabcb_80d2_44b4_97c2_1dc2eb0da05d","2015-11-30","12:09:17"
"416cdcf1_80a9_41eb_a418_8f6765377692","2015-11-30","12:08:58"
"41a0b272_d15b_4782_b7e6_c538c8868134","2015-11-30","12:08:42"
"51469643_089c_495b_bbe8_4e652a80766c","2015-11-30","12:06:02"
"531e7712_5c92_4e1e_8015_8e4672bf4f9b","2015-11-30","12:05:16"
"667a3ea0_6548_4916_96a7_f7851e0eec17","2015-11-30","12:05:24"
"6d10e39f_2efa_4300_bd8e_515efd66ede9","2015-11-30","12:07:33"
"6d413e66_dbff_4ebd_8b8e_8e5f0d0dc595","2015-11-30","12:06:11"
"6f41ee9a_8384_4675_9131_5679de83a495","2015-11-30","12:08:34"
"876ab87f_6707_49fa_92dd_0b804f5b035c","2015-11-30","12:08:12"
"8824ebee_9a93_4505_8181_0b7b62b17bc2","2015-11-30","12:08:46"
"98bd470b_4860_41c0_a379_e7f69c472053","2015-11-30","12:08:02"
"bd3f9098_0118_49ca_a010_f16f445a3e44","2015-11-30","12:07:24"
"bf917414_f512_4449_b713_e5272c6fc4fe","2015-11-30","12:06:28"
"c11b5d31_c811_4531_a7f0_9102403f1817","2015-11-30","12:09:30"
"ead26b8e_e0f2_4254_bb13_d222973c0463","2015-11-30","12:06:20"
"036366ef_8789_4f4a_80c4_9f872fca1c0e","2015-12-09","14:34:47"
"108e90fb_785d_4772_aa38_24c06745a997","2015-12-09","14:34:41"
"1b4cfd10_dcea_45fb_967f_5f4aa3c9dc26","2015-12-09","14:36:10"
"2cff9979_269f_4dc3_bbd1_56279205a67c","2015-12-09","14:34:57"
"7a0922c0_48d4_4876_84cf_1c6ab38be2fb","2015-12-09","14:35:59"
"b114cafd_db62_4ec8_8977_83d69aac34fe","2015-12-09","14:36:22"
